index	gen	fam	infam	sir	dam	sex	F1	F2	C1	R1	Trait1	Trait2	Trait3	Trait4
258	1	258	258	0	0	1	L1	S3	0.9	R1	control	-0.6260096927615	2.05545249730338	1.857109346183
259	1	259	259	0	0	1	L1	S1	0.7	R1	control	1.59504329740815	0.522328427425133	-0.272645124068507
260	1	260	260	0	0	1	L2	S1	0.7	R1	control	2.18323377699425	0.521999110218464	1.10759948796391
261	1	261	261	0	0	1	L1	S1	0.75	R3	case	0.318120261903514	0.762776183004216	0.845229332294866
262	1	262	262	0	0	1	L1	S2	0.75	R2	control	0.175416448835367	0.407412548159745	1.8457456539024
263	1	263	263	0	0	1	L1	S2	0.75	R2	control	-1.05206829970878	-2.06434299015392	-0.0555165824317857
264	1	264	264	0	0	1	L1	S3	0.7	R1	control	-1.16602794770415	-0.62078686082427	2.98427977561732
265	1	265	265	0	0	1	L1	S2	0.9	R2	control	-1.66699794265494	-0.307257510919566	0.411504145215899
266	1	266	266	0	0	1	L2	S3	0.9	R1	control	-1.40534723695526	0.0256780130473032	0.745853627846571
267	1	267	267	0	0	1	L1	S2	0.7	R3	control	-1.29385414504542	-0.769444620188468	-0.553989740509357
268	1	268	268	0	0	1	L1	S1	0.7	R3	control	2.42083162903721	0.508031818067341	0.645341405311614
269	1	269	269	0	0	1	L2	S2	0.9	R2	control	2.31736371261334	-2.35138410878085	0.569712645513291
270	1	270	270	0	0	1	L1	S1	0.7	R3	control	4.32761746030769	2.53221148202801	0.197025346846914
271	1	271	271	0	0	1	L2	S3	0.9	R1	control	0.297894406434179	-0.416055772342031	-0.551929623784384
272	1	272	272	0	0	1	L1	S2	0.7	R2	control	-1.36501389308815	-0.94039796801592	0.961374064039821
273	1	273	273	0	0	1	L1	S2	0.75	R3	control	0.846699861071911	-0.297574633015789	0.0426577231822627
274	1	274	274	0	0	1	L2	S2	0.7	R3	control	-0.230070460504449	2.57081612913958	0.710100967798377
275	1	275	275	0	0	1	L1	S2	0.9	R3	control	0.131115462820359	-0.200538155957238	-1.43515453544563
276	1	276	276	0	0	1	L1	S3	0.7	R3	control	0.100066244735355	1.30161438288956	0.119817672697569
277	1	277	277	0	0	1	L2	S1	0.75	R2	control	0.548565190581735	-2.13479878651805	0.711020346586191
278	1	278	278	0	0	1	L1	S3	0.75	R1	control	2.09576784203127	1.55317454736738	0.411400314877139
279	1	279	279	0	0	1	L2	S2	0.75	R2	control	-1.0298277814578	-0.693982917806751	0.175555479945184
280	1	280	280	0	0	1	L1	S1	0.7	R2	control	-1.47272827108472	-1.33275316784205	0.479324610434428
281	1	281	281	0	0	1	L1	S2	0.7	R3	control	3.32707771656934	0.611708009636446	0.387235284890372
282	1	282	282	0	0	1	L1	S3	0.7	R2	control	-0.373058689393427	1.74709887483553	1.15351328556308
283	1	283	283	0	0	1	L2	S1	0.7	R3	control	1.69270381182855	-3.06218531296792	-0.8412594322459
284	1	284	284	0	0	1	L1	S1	0.7	R2	control	-2.61340230763199	-0.222220905713302	1.28470099268838
285	1	285	285	0	0	1	L1	S2	0.9	R1	control	3.83942707558319	0.0493382424304594	0.572061646568258
286	1	286	286	0	0	1	L2	S3	0.9	R3	control	-3.19544707983115	-1.33747982575895	2.88898954221274
287	1	287	287	0	0	1	L1	S2	0.75	R3	case	0.18542892505296	-0.592829208771856	0.400091106313702
288	1	288	288	0	0	1	L1	S3	0.7	R3	control	-0.830063619421663	0.696784612759384	-1.21144379453976
289	1	289	289	0	0	1	L1	S1	0.75	R1	control	1.75890402649271	0.953550125461662	0.419318006389369
290	1	290	290	0	0	1	L1	S1	0.9	R3	control	-1.98241577285252	-0.2553048433014	-0.39074176870216
291	1	291	291	0	0	1	L2	S1	0.9	R1	control	-1.10257756004122	0.811067408074114	0.744883962437875
292	1	292	292	0	0	1	L1	S2	0.75	R3	control	1.0149681835717	0.171320966527354	0.349256025690185
293	1	293	293	0	0	1	L1	S1	0.9	R1	control	3.65621535687283	3.36499197320572	1.99791787360354
294	1	294	294	0	0	1	L1	S1	0.75	R3	control	1.95413917540826	-0.557783997377459	0.0205390637906183
295	1	295	295	0	0	1	L2	S3	0.7	R3	case	3.99494777744695	-0.68877294165008	0.953640800492585
296	1	296	296	0	0	1	L2	S1	0.75	R3	control	0.522976221081214	-1.53404104183858	0.989124290011229
297	1	297	297	0	0	1	L2	S3	0.9	R1	control	1.35815607406917	1.11808989373876	-0.208195727468257
298	1	298	298	0	0	1	L1	S2	0.7	R2	control	2.87111026175887	2.56474605534523	0.464719125013474
299	1	299	299	0	0	1	L1	S3	0.9	R2	control	1.39732542510751	1.75726335386569	0.401789097742112
300	1	300	300	0	0	1	L2	S3	0.7	R1	control	2.31675436734763	1.34091393327938	1.96899357004267
301	1	301	301	0	0	1	L1	S1	0.9	R2	control	-2.38225543599536	0.474016347465363	0.54835828859146
302	1	302	302	0	0	1	L1	S2	0.75	R1	control	2.2427775128534	0.303229611076986	2.15279331779817
303	1	303	303	0	0	1	L2	S1	0.7	R2	control	-3.36418880556891	-2.02390827767895	1.20815653588632
304	1	304	304	0	0	1	L1	S1	0.75	R1	control	1.46971905622475	3.52477297889085	1.39737605129412
305	1	305	305	0	0	1	L1	S1	0.9	R3	control	-0.169562856507735	1.57857567089082	0.83194289922335
306	1	306	306	0	0	1	L1	S1	0.9	R2	control	-0.000326795038433664	1.17438211432316	0.00999980642880684
307	1	307	307	0	0	1	L2	S1	0.75	R2	control	-0.272868802286628	1.98351958841808	0.511454241439819
308	1	308	308	0	0	1	L1	S2	0.9	R1	control	-1.26881958753798	3.4292665540434	0.870625728520471
309	1	309	309	0	0	1	L1	S1	0.75	R1	control	3.15418968163195	2.60461481631178	1.548358823926
310	1	310	310	0	0	1	L2	S1	0.75	R1	control	6.21316065734041	0.644400439089908	0.647573206825867
311	1	311	311	0	0	1	L2	S1	0.75	R1	control	2.21836935141934	1.59746121929115	1.27157016138414
312	1	312	312	0	0	1	L2	S3	0.75	R3	case	0.531954389232145	-0.921893915993135	1.21954015994659
313	1	313	313	0	0	1	L1	S2	0.9	R3	control	5.16193720967322	1.39967504167867	-1.01016887511385
314	1	314	314	0	0	1	L1	S3	0.75	R1	control	-0.338916929473122	1.17290066037627	2.34382534432532
315	1	315	315	0	0	1	L1	S3	0.9	R2	control	1.11996460036842	1.17058463802432	1.28201977122611
316	1	316	316	0	0	1	L2	S2	0.75	R2	case	0.48142296004889	0.457832935763009	1.37621005646087
317	1	317	317	0	0	1	L2	S2	0.7	R2	control	-1.178543234284	2.2010077129289	0.962446886540031
318	1	318	318	0	0	1	L1	S3	0.7	R1	control	-1.29775166769416	0.0827126533492095	1.2803288619727
319	1	319	319	0	0	1	L1	S1	0.75	R1	control	1.84190285905598	1.07990373676435	2.42354090600672
320	1	320	320	0	0	1	L2	S2	0.75	R3	control	0.789140545709865	1.61200886348243	-0.506452080856448
321	1	321	321	0	0	1	L2	S1	0.9	R1	control	-0.927934143159178	-0.404445522805619	2.48404205227266
322	1	322	322	0	0	1	L1	S2	0.75	R2	control	2.82127936948338	1.66928838127626	-1.71171818000172
323	1	323	323	0	0	1	L1	S3	0.75	R3	control	1.37409823894717	-2.09226933495589	0.574016689212553
324	1	324	324	0	0	1	L2	S1	0.7	R3	control	0.843685276371746	-0.818339011406498	-0.846626570687061
325	1	325	325	0	0	1	L2	S2	0.7	R2	control	2.94905543499322	-0.103390103942146	1.76071432992597
326	1	326	326	0	0	1	L1	S2	0.75	R2	control	-0.221304912232373	-0.528250970578898	1.02865347368894
327	1	327	327	0	0	1	L2	S1	0.9	R3	control	3.13929111234052	1.21902528628663	0.543801443630922
328	1	328	328	0	0	1	L2	S2	0.7	R1	control	1.13195975451789	1.19150663054005	1.60873726220086
329	1	329	329	0	0	1	L2	S3	0.7	R1	control	1.52046997915304	0.740393139315088	1.04938008273547
330	1	330	330	0	0	1	L2	S2	0.75	R3	control	0.0957043480684419	1.17614287566046	0.0426590732790908
331	1	331	331	0	0	1	L2	S1	0.9	R1	case	2.28972672864171	2.33779874639384	0.19318060203932
332	1	332	332	0	0	1	L1	S3	0.7	R2	control	0.620414646485763	0.682073757778865	0.869442540276195
333	1	333	333	0	0	1	L1	S3	0.9	R2	control	-0.152146968542885	-1.55715485287028	2.0485008694523
334	1	334	334	0	0	1	L1	S1	0.75	R1	control	3.08851201651193	1.13297219373024	1.00991506368481
335	1	335	335	0	0	1	L2	S2	0.7	R1	control	-0.930013571172512	0.223986617803492	1.02383553547553
336	1	336	336	0	0	1	L2	S1	0.9	R2	control	0.375052277586653	3.74883049885469	1.53846695670418
337	1	337	337	0	0	1	L2	S2	0.7	R1	control	1.5921722454232	3.5833701048648	1.52994041527699
338	1	338	338	0	0	1	L2	S2	0.9	R3	control	0.0869952927169151	-0.6559374328079	1.49357680493214
339	1	339	339	0	0	1	L1	S2	0.7	R3	case	0.196655406553795	-0.0492773565552044	1.27485963909886
340	1	340	340	0	0	1	L2	S1	0.9	R3	control	1.87427956298337	1.3717008169875	0.835915965236681
341	1	341	341	0	0	1	L2	S2	0.75	R3	control	1.67343352844994	1.32705623547786	-0.883020763016025
342	1	342	342	0	0	1	L2	S1	0.7	R1	control	1.95846672811915	0.827465633819677	0.614311522503693
343	1	343	343	0	0	1	L1	S2	0.9	R1	control	2.77178411809847	3.62098381536037	0.579349054156298
344	1	344	344	0	0	1	L1	S1	0.9	R1	control	3.22063229025601	-0.713977025345385	1.45617050382032
345	1	345	345	0	0	1	L1	S1	0.7	R3	control	0.795132269618209	0.685901263117872	0.0423335400439055
346	1	346	346	0	0	1	L2	S1	0.9	R3	control	-0.910258629232087	4.10447585946176	1.34091607967543
347	1	347	347	0	0	1	L1	S2	0.9	R1	control	-1.67875086968749	-1.13245306961602	1.69899955581466
348	1	348	348	0	0	1	L2	S1	0.9	R2	control	-0.189438209159386	1.63075529820758	0.117778667575728
349	1	349	349	0	0	1	L2	S2	0.9	R2	control	0.661747705109364	-0.903398212837017	-0.422019951656341
350	1	350	350	0	0	1	L2	S2	0.9	R3	control	0.723456696380942	1.91892605516884	0.991082361734335
351	1	351	351	0	0	1	L1	S2	0.75	R3	control	0.76117800457521	1.53355592748139	-1.66354788782389
352	1	352	352	0	0	1	L1	S1	0.75	R1	control	1.37899775201821	-0.196971117768351	0.277610712530817
353	1	353	353	0	0	1	L2	S1	0.7	R3	control	-0.664025979156942	-0.168268103678234	-2.47678453790874
354	1	354	354	0	0	1	L2	S3	0.7	R3	control	0.874176041579986	4.24670096296513	-0.603282131205675
355	1	355	355	0	0	1	L1	S2	0.9	R2	control	-0.0262318184607563	0.3658453382228	3.35860647357425
356	1	356	356	0	0	1	L2	S3	0.7	R2	control	-2.30941088818326	0.898595895651091	1.25536690580739
357	1	357	357	0	0	1	L2	S1	0.7	R3	control	0.486385060330465	-1.47882193496788	-0.0682521218264328
358	1	358	358	0	0	1	L1	S2	0.75	R3	control	0.846511466772016	-1.10936994011802	2.59235632316253
359	1	359	359	0	0	1	L1	S3	0.9	R1	control	2.55979382488249	1.18597984061132	-0.366710566069356
360	1	360	360	0	0	1	L2	S3	0.75	R3	control	2.6616346534975	-0.476671788206738	0.80503520406225
361	1	361	361	0	0	1	L2	S3	0.75	R1	control	1.78378418728939	0.415390651235856	1.19736414016712
362	1	362	362	0	0	1	L1	S1	0.75	R3	control	-0.575536548378154	1.11393089174866	-1.88234961628284
363	1	363	363	0	0	1	L2	S1	0.7	R1	control	1.19469066340795	-0.75914353325142	1.50886095399523
364	1	364	364	0	0	1	L1	S1	0.75	R2	control	-0.869588260089625	-1.76642515430363	1.28083493394118
365	1	365	365	0	0	1	L2	S2	0.75	R2	control	1.86035689532146	-0.141177804277561	1.02062940987264
366	1	366	366	0	0	1	L2	S2	0.9	R1	control	1.48967624956027	0.642991739645014	1.65583137231669
367	1	367	367	0	0	1	L1	S3	0.7	R2	control	1.03223594833123	-0.979336682072328	0.326642227918575
368	1	368	368	0	0	1	L1	S3	0.9	R2	control	-1.70779045401937	0.259047139481901	-0.45054454575982
369	1	369	369	0	0	1	L2	S2	0.7	R1	control	1.37139786249628	0.17924897398112	1.06843401716337
370	1	370	370	0	0	1	L1	S2	0.7	R1	control	0.260546025234416	1.95862180663075	2.344395755522
371	1	371	371	0	0	1	L1	S1	0.75	R3	control	-1.10152549653622	0.603784443991836	-0.139834167099298
372	1	372	372	0	0	1	L2	S2	0.9	R2	control	1.86651063147712	0.804912882066682	-0.673857560178196
373	1	373	373	0	0	1	L1	S1	0.9	R2	control	0.281507938476894	2.30632346537763	1.65876940942573
374	1	374	374	0	0	1	L1	S2	0.9	R1	control	4.22719440880024	1.53320774867223	2.22469715943611
375	1	375	375	0	0	1	L2	S2	0.7	R3	control	3.36050775007883	1.1684993772123	-1.7489490278011
376	1	376	376	0	0	1	L2	S1	0.9	R3	control	0.633621728083338	0.833182981184572	1.47034987959166
377	1	377	377	0	0	1	L1	S2	0.75	R2	control	1.2803986086443	2.5683785069189	1.75051028303052
378	1	378	378	0	0	1	L1	S2	0.9	R1	control	-0.642465458308133	1.56371777675014	1.31874388287497
379	1	379	379	0	0	1	L2	S3	0.75	R2	control	1.27591487350092	0.524205368650953	0.454331022761927
380	1	380	380	0	0	1	L2	S2	0.7	R3	control	-1.7746955359399	1.99878323506399	-0.697384938215163
381	1	381	381	0	0	1	L2	S3	0.7	R1	control	0.576516048596954	0.866943137920564	2.49655505654981
382	1	382	382	0	0	1	L2	S2	0.7	R1	control	-1.41569959521621	-0.405174132426446	1.30012876648182
383	1	383	383	0	0	1	L1	S3	0.9	R2	control	0.909859363166485	1.54486903357684	-1.40051664428842
384	1	384	384	0	0	1	L2	S1	0.7	R1	control	-0.602660563196951	1.68130220077152	0.486596381933839
385	1	385	385	0	0	1	L1	S1	0.7	R3	control	0.358703986029917	-1.02396286771782	0.93192246447712
386	1	386	386	0	0	1	L1	S3	0.9	R3	control	4.6417531895555	-1.58560495594434	0.456486747876424
387	1	387	387	0	0	1	L2	S3	0.75	R3	control	2.04626721726649	-0.484241915241496	0.103821141051298
388	1	388	388	0	0	1	L1	S3	0.9	R1	case	4.39933004217388	0.143175434413451	1.35637569500249
389	1	389	389	0	0	1	L1	S2	0.7	R1	control	1.42688467891764	-1.19527147791933	-0.00805739704585494
390	1	390	390	0	0	1	L2	S2	0.9	R3	control	2.39708216750841	2.5727447386459	-0.688741418902512
391	1	391	391	0	0	1	L2	S1	0.9	R3	control	-1.95007432410474	0.704771244725266	1.47826223022949
392	1	392	392	0	0	1	L1	S3	0.7	R1	control	-0.464956825768543	-0.186814650448483	1.51086298917838
393	1	393	393	0	0	1	L1	S2	0.75	R2	control	-0.390667497117238	0.377404552587583	0.997551734136657
394	1	394	394	0	0	1	L1	S3	0.9	R3	control	1.7573567682735	0.0448686642623032	1.00890212857337
395	1	395	395	0	0	1	L1	S2	0.7	R3	control	-1.24206700457296	2.14502743182324	2.0155737185959
396	1	396	396	0	0	1	L1	S3	0.75	R3	control	2.42581233190425	-1.05910219417203	-0.377516396303602
397	1	397	397	0	0	1	L1	S3	0.7	R1	control	-0.515004336728084	1.69198770998216	1.78963824535585
398	1	398	398	0	0	1	L2	S1	0.7	R3	control	-0.548251036769829	0.718779138409705	1.56187790851324
399	1	399	399	0	0	1	L1	S1	0.7	R2	control	-1.65749299318259	-1.03699883975381	-0.318760874749124
400	1	400	400	0	0	1	L1	S2	0.7	R2	control	0.187216805603967	-1.64814069474636	-0.221832812337584
401	1	401	401	0	0	1	L2	S1	0.9	R2	control	-3.11918418323024	0.761801575363951	0.41771170915486
402	1	402	402	0	0	1	L2	S2	0.75	R2	control	-0.765780539520171	-0.46048508844374	0.387909220186282
403	1	403	403	0	0	1	L1	S1	0.7	R1	control	0.566949515918021	-0.602078113158575	2.9512894536888
404	1	404	404	0	0	1	L1	S3	0.7	R3	control	-0.796672546806203	0.315989286590893	0.859670733296619
405	1	405	405	0	0	1	L2	S1	0.7	R3	control	-2.59396249077054	1.2042049435661	-1.18243282918595
406	1	406	406	0	0	1	L2	S1	0.7	R2	control	-0.798942500322554	0.424021229559493	1.35673434091308
407	1	407	407	0	0	1	L2	S3	0.7	R2	control	-1.72585439144394	-0.359378057918019	0.193226576247433
408	1	408	408	0	0	1	L2	S2	0.7	R1	control	1.11256454009126	2.69657749193937	1.39349761385737
409	1	409	409	0	0	1	L2	S1	0.75	R1	control	-1.16956159426196	0.0983463784205401	0.476322251041486
410	1	410	410	0	0	1	L1	S1	0.9	R1	control	0.0875205998872344	0.473570373536688	2.64947186132091
411	1	411	411	0	0	1	L1	S1	0.75	R2	control	-0.0988483810402139	-2.28579297363919	0.695908769382502
412	1	412	412	0	0	1	L1	S3	0.75	R3	control	4.10283605103372	-0.520943181844446	1.05896458194812
413	1	413	413	0	0	1	L1	S1	0.75	R2	control	-1.23772777344979	-0.0113950202554203	-0.0549845164226443
414	1	414	414	0	0	1	L2	S3	0.9	R1	control	0.0495777324628253	0.891111362620665	2.16972768118658
415	1	415	415	0	0	1	L2	S2	0.7	R3	control	1.91333800263533	3.28661558925421	1.29838310992802
416	1	416	416	0	0	1	L1	S1	0.9	R3	control	0.392481492498236	-0.64003918210891	1.93430906062605
417	1	417	417	0	0	1	L2	S2	0.75	R3	control	2.58062016495656	0.544705548832721	0.280971237992432
418	1	418	418	0	0	1	L1	S1	0.9	R2	control	-1.17407053404619	-2.67058040553526	0.776679093420388
419	1	419	419	0	0	1	L1	S2	0.9	R1	control	-1.95598174423426	3.06152857251138	2.23357607574596
420	1	420	420	0	0	1	L2	S3	0.75	R1	control	1.15217778336694	1.68086913800783	-1.40323250612814
421	1	421	421	0	0	1	L1	S1	0.9	R3	control	5.20292231666966	-1.95250869264769	0.974806159272389
422	1	422	422	0	0	1	L1	S1	0.7	R2	control	1.00847833900939	-2.70611331608848	-0.125317799570944
423	1	423	423	0	0	1	L1	S1	0.9	R1	control	-0.106943801720437	1.12173654443582	2.34126026173725
424	1	424	424	0	0	1	L1	S1	0.7	R1	control	3.74640864320911	1.21950792780357	1.62882733931699
425	1	425	425	0	0	1	L1	S2	0.75	R3	case	-1.50223084062996	0.468311203332687	-0.891158770429218
426	1	426	426	0	0	1	L2	S1	0.9	R2	control	-2.21268867615033	-2.48603486415644	0.338261912408341
427	1	427	427	0	0	1	L2	S3	0.9	R2	control	-2.3520388308523	-1.55997454509036	-2.06787852840734
428	1	428	428	0	0	1	L1	S2	0.9	R1	control	1.02767691939608	1.0566290113438	-0.154963686956315
429	1	429	429	0	0	1	L1	S3	0.9	R3	control	-0.0928110159379575	0.920370073587898	0.701376160176585
430	1	430	430	0	0	1	L1	S3	0.9	R1	control	1.63916540679688	1.00144112318676	-0.31776571057438
431	1	431	431	0	0	1	L1	S1	0.9	R2	control	0.667783984457357	-2.40855468752693	-1.44452114816895
432	1	432	432	0	0	1	L2	S3	0.9	R1	control	5.83112921343371	1.79068677107105	4.10296555026008
433	1	433	433	0	0	1	L1	S1	0.7	R2	control	1.54537353938402	0.760458733343271	1.7141675748477
434	1	434	434	0	0	1	L2	S2	0.9	R1	control	2.04267766949533	0.119028195087849	2.14211362122616
435	1	435	435	0	0	1	L1	S3	0.7	R2	control	5.17158356644395	-0.744807200933706	2.73049625751047
436	1	436	436	0	0	1	L1	S3	0.7	R2	control	-2.97297634636192	0.193128965075373	0.662715456768149
437	1	437	437	0	0	1	L1	S2	0.7	R2	control	-1.38693869173774	-0.186326548122862	1.97771973827188
438	1	438	438	0	0	1	L2	S1	0.7	R2	control	-2.46674894358415	3.75968900973507	1.32394859804052
439	1	439	439	0	0	1	L2	S1	0.7	R2	control	-0.558031480291193	0.515822029678458	1.24269528205467
440	1	440	440	0	0	1	L2	S2	0.9	R3	control	1.70577901794385	1.83149412827164	-0.79063098537874
441	1	441	441	0	0	1	L2	S2	0.75	R2	control	1.25880779851965	0.166703570399579	1.78736582130365
442	1	442	442	0	0	1	L2	S3	0.75	R3	control	2.98292409643881	0.642331472474829	0.413983350446677
443	1	443	443	0	0	1	L1	S2	0.75	R2	control	-0.907471522019548	0.738842799462863	0.354252286572369
444	1	444	444	0	0	1	L2	S2	0.75	R1	control	2.19109644263674	1.84281441135498	0.767262905998041
445	1	445	445	0	0	1	L1	S2	0.7	R3	control	1.33383634244746	0.389186530182189	-0.250254241648558
446	1	446	446	0	0	1	L2	S2	0.75	R1	control	-0.461617967777901	2.69935227779337	1.23521720459764
447	1	447	447	0	0	1	L1	S1	0.7	R3	control	-0.70266542935796	-1.10073178894062	0.350697247577429
448	1	448	448	0	0	1	L1	S3	0.9	R2	control	-0.0832007703723666	1.05127138435801	0.559600489273516
449	1	449	449	0	0	1	L1	S1	0.9	R2	control	-0.225837909573603	0.863504973156453	-0.494772137632747
450	1	450	450	0	0	1	L1	S1	0.7	R3	control	1.60427892366266	1.674937476532	-1.61405863132968
451	1	451	451	0	0	1	L2	S3	0.75	R2	control	0.925948852133385	0.288539557478163	0.419615187915608
452	1	452	452	0	0	1	L2	S2	0.7	R1	control	-2.03874009835959	1.15039741001754	1.36369596055753
453	1	453	453	0	0	1	L1	S3	0.75	R3	control	-0.0239485724088625	1.45099137986938	-0.638118524574711
454	1	454	454	0	0	1	L2	S2	0.7	R3	control	1.35512256617165	1.06537837811877	-0.210160026747381
455	1	455	455	0	0	1	L2	S3	0.9	R3	control	1.14462951213621	1.71395482728406	1.70129115844048
456	1	456	456	0	0	1	L1	S1	0.9	R3	control	1.88452838094233	-0.805384914375566	-0.922802047175062
457	1	457	457	0	0	1	L1	S3	0.75	R1	control	1.04274842026855	0.268697496230542	1.50268518043303
458	1	458	458	0	0	1	L2	S3	0.7	R1	control	2.31304819648813	0.814394296115371	2.55901697746683
459	1	459	459	0	0	1	L2	S2	0.9	R3	case	2.05559220573361	0.18269458557144	0.317014328399186
460	1	460	460	0	0	1	L1	S3	0.75	R3	control	0.0350382044457716	0.218151752277569	3.64310036902557
461	1	461	461	0	0	1	L2	S2	0.9	R2	control	-0.6332631396351	0.880147217385993	-0.920431995270274
462	1	462	462	0	0	1	L2	S1	0.75	R1	control	2.75558922342745	-0.315522383261847	0.480595830266526
463	1	463	463	0	0	1	L2	S1	0.9	R2	control	-1.64551896319665	3.1831816389125	1.32332390684204
464	1	464	464	0	0	1	L1	S2	0.9	R3	control	2.93223051249841	-0.519023928099634	-0.425117753387737
465	1	465	465	0	0	1	L2	S3	0.7	R3	control	3.15635442119752	-1.12989058650087	0.374528666619157
466	1	466	466	0	0	1	L1	S3	0.9	R2	control	-0.192510467608046	-1.12021122529297	2.5163092535064
467	1	467	467	0	0	1	L2	S2	0.7	R1	control	-0.214063121269188	-1.30633792124487	0.884010417063111
468	1	468	468	0	0	1	L2	S2	0.9	R1	control	-0.672581291074046	2.49899854000816	-0.231621787159283
469	1	469	469	0	0	1	L1	S2	0.75	R1	control	2.35976854155553	0.323493732907008	0.684771480690344
470	1	470	470	0	0	1	L2	S1	0.7	R2	control	-1.18732784238417	-0.109089681364458	0.476716271939799
471	1	471	471	0	0	1	L2	S1	0.75	R1	control	1.63574944270098	1.40936864392137	1.06015112587654
472	1	472	472	0	0	1	L2	S1	0.75	R2	control	-0.052340923083297	-0.804154187839425	1.39583969586226
473	1	473	473	0	0	1	L2	S2	0.7	R3	control	1.42659635042561	2.30783782428373	0.71290513367811
474	1	474	474	0	0	1	L2	S1	0.9	R1	control	-0.385547656726909	0.953419308975643	1.54019084567562
475	1	475	475	0	0	1	L1	S2	0.7	R2	control	-0.921805983247441	-0.32192226796913	0.166282756318693
476	1	476	476	0	0	1	L1	S3	0.9	R3	control	1.05832003216576	-0.848405259242774	-0.104739541071907
477	1	477	477	0	0	1	L1	S1	0.7	R3	control	0.330365891368288	-0.946228653111444	-1.67514573093931
478	1	478	478	0	0	1	L1	S2	0.9	R1	control	1.18087196600536	-0.00688726625466569	0.132565551767139
479	1	479	479	0	0	1	L1	S2	0.75	R1	control	-1.75890892902314	1.37514667391514	0.836580025281597
480	1	480	480	0	0	1	L2	S2	0.9	R2	control	2.5749716475011	-0.708613005059267	2.53008812589299
481	1	481	481	0	0	1	L2	S2	0.75	R2	control	-3.83392803806591	0.0302921041596661	3.17568954672418
482	1	482	482	0	0	1	L1	S1	0.9	R3	control	-2.15074649402128	1.23818074120658	0.0562673645088854
483	1	483	483	0	0	1	L1	S2	0.9	R1	control	0.278295305163576	2.12706608934378	1.28044856651612
484	1	484	484	0	0	1	L2	S3	0.75	R3	control	0.529845798226036	0.990849406289182	-0.178003884570123
485	1	485	485	0	0	1	L2	S1	0.7	R3	control	2.53722056536141	1.63160217660864	-1.20352742670362
486	1	486	486	0	0	1	L1	S2	0.9	R1	control	-0.150055411302793	1.38237056888302	1.83271409914464
487	1	487	487	0	0	1	L1	S3	0.7	R3	control	1.57399477845904	3.24784403885396	0.98568600040312
488	1	488	488	0	0	1	L1	S2	0.9	R2	control	-0.462928526617962	2.24938970872364	-0.73745659779958
489	1	489	489	0	0	1	L2	S2	0.7	R1	control	3.5360068909251	2.74887660319513	0.275168078318493
490	1	490	490	0	0	1	L2	S1	0.9	R2	control	2.85427701571558	1.41743247155603	-0.0709836153318207
491	1	491	491	0	0	1	L1	S3	0.75	R2	control	2.61788406021693	-0.690236586545515	0.850997491648671
492	1	492	492	0	0	1	L1	S1	0.9	R2	control	0.806244633447194	-1.04253285957987	2.63130795389189
493	1	493	493	0	0	1	L1	S2	0.9	R1	control	2.04714576628689	1.25823700980124	0.544490045666642
494	1	494	494	0	0	1	L1	S3	0.9	R3	control	0.880070133438752	0.304639606980095	0.121712292406553
495	1	495	495	0	0	1	L2	S1	0.75	R1	control	3.84897300929092	0.41509027782806	0.0477331116455129
496	1	496	496	0	0	1	L1	S1	0.9	R2	case	1.19578459250769	-0.740761633366457	-0.252522330293214
497	1	497	497	0	0	1	L1	S3	0.75	R3	control	-2.38305622502909	0.280732777396326	0.656763520019404
498	1	498	498	0	0	1	L2	S3	0.7	R2	control	0.195751184316588	1.41821080879252	0.15279802812763
499	1	499	499	0	0	1	L1	S3	0.7	R3	control	1.18007419309405	1.32183287926831	1.19450813773425
500	1	500	500	0	0	1	L1	S3	0.9	R3	control	-0.00874505138555209	0.515726526032127	-2.42599826455287
501	1	501	501	0	0	2	L2	S3	0.9	R1	control	-0.0666488015681413	1.65975755209882	2.59755923176866
502	1	502	502	0	0	2	L1	S2	0.9	R2	control	-3.69598994952926	-1.005192283333	0.243399073921132
503	1	503	503	0	0	2	L1	S2	0.7	R3	case	1.55596749522206	1.19251337353466	0.0345723236792273
504	1	504	504	0	0	2	L1	S1	0.9	R2	control	0.721948962967865	-0.420943659342269	0.895693810649041
505	1	505	505	0	0	2	L2	S1	0.7	R3	control	0.720815187437404	-0.393124090953919	-0.799618771864838
506	1	506	506	0	0	2	L2	S3	0.75	R3	control	-0.219765745150734	0.179389810869902	0.259879715456885
507	1	507	507	0	0	2	L1	S1	0.75	R1	control	-3.26313005222948	-0.0557199916297062	1.18590960456264
508	1	508	508	0	0	2	L2	S2	0.75	R2	control	1.12796643740893	-1.84591230368658	1.12955277788282
509	1	509	509	0	0	2	L2	S3	0.9	R1	control	2.26109007275124	0.478148627178855	0.0270819034268177
510	1	510	510	0	0	2	L1	S3	0.75	R2	control	0.312721337946022	1.82022965679826	-1.04673769374385
511	1	511	511	0	0	2	L1	S3	0.7	R3	control	0.290736848368989	-0.620549443776593	0.488806380338028
512	1	512	512	0	0	2	L1	S2	0.7	R3	control	0.56392257404009	-2.30472195141811	-0.00482831428489623
513	1	513	513	0	0	2	L2	S2	0.75	R3	control	0.53739347398657	-0.000439174593568847	-0.20989874629631
514	1	514	514	0	0	2	L2	S3	0.75	R1	control	0.735389020332125	3.28095392418314	1.1243539820061
